name,city,wifi,seat,quiet,tasty,cheap,music,url,latitude,longitude,limited_time,socket,standing_desk,mrt,open_time,
Caffe’ Rue路口加啡,taipei,5,5,5,5,5,5,https://www.facebook.com/pages/category/Restaurant/Caffe-Rue%E8%B7%AF%E5%8F%A3%E5%8A%A0%E5%95%A1-204449907087042/,25.1032052,121.5246332,maybe,maybe,no,,,
蜜思雨咖啡館,taipei,0,5,5,5,5,5,https://www.facebook.com/pg/missyoucafe.20160110/about/?ref=page_internal,25.0226814,121.4710752,no,no,no,新埔站3號出口步4分,,
 topo+ cafe' 及拓樸本然空間設計,taipei,5,5,5,5,4,5,https://www.facebook.com/topocafe/,25.1201653,121.5314525,maybe,maybe,,,(供餐至17:00),
Brass Joy Cafe,taipei,4,4,3,4,3,5,https://www.facebook.com/BrassJoy-cafe-%E9%8A%85%E6%A8%82%E5%92%96%E5%95%A1-1060813753959637/,25.0172147,121.5331407,yes,yes,no,"公館站3號出口步4分, 台電大樓站2號出口步9分/公車站""台大""步2分, ""台電大樓""""捷運公館站""步4分/YouBike""羅斯福新生南路口""站步3分",,
 有幸福Cafe,taipei,0,0,0,0,0,0,,25.0944237,121.5252835,,,,,,
Coffee Standby Me,taipei,5,3,4,4.5,3,4,,25.054842,121.520086,,,,,,
泰比咖啡,taipei,5,4,3,5,5,4,https://www.facebook.com/CafeTabby/,25.022053,121.550483,no,no,yes,六張犁,13:00 - 23:00       週一休,
Old Ginger Cafe & Vintage,taipei,0,3,3,4,4,4,https://www.facebook.com/OldGingerCafe/,24.98519,121.5798858,,,,,,
Angle,taipei,5,4,4,4.5,3.5,4.5,https://www.facebook.com/AngleCafe/,25.028129,121.540605,no,yes,yes,科技大樓站步6分,,
歐若拉專業烘培咖啡店,taipei,0,1,1,3,5,2,https://www.facebook.com/ORuoLa/?rf=388282527928663,25.0287081,121.5054539,,,,,,
Doodle Coffee 嘟斗咖啡,taipei,5,4,4,5,3,4,https://www.facebook.com/doodlecoffeeart/,24.976782,121.543202,maybe,maybe,yes,,,
老窩咖啡-吳興店,taipei,4,4,2,5,3,3,https://www.facebook.com/LAOOCOFF/,25.0314571,121.5599034,no,no,no,,週一至週六 9:00 - 17:00,
金礦咖啡,taipei,0,4,3,4,4,0,,25.075456,121.575935,no,yes,no,,,
米若可coffee,taipei,0,0,0,0,0,0,,25.0083748,121.5151972,,,,,,
公主咖啡台北店,taipei,5,5,5,5,5,5,https://www.facebook.com/kabioroaster2020/,25.056833,121.560062,no,yes,no,,,
AKA café,taipei,0,0,0,0,0,0,,25.057732,121.510522,,,,,,
2730 café 貳柒參零咖啡,taipei,5,5,4,5,4,5,https://www.facebook.com/2730.cafe/,25.0335893,121.5570469,no,maybe,no,"信義安和站5號出口步6分, 台北101(世貿)站1號出口步7分/公車站""信義光復路口""""三張犁""步1分/YouBike""信義基隆路口""站, ""三張犁""站步3分",,
Mr.Brown Cafe' 松江店,taipei,4,4.5,2.5,3,4,4,,25.061159,121.532804,no,yes,no,行天宮,07:30~22:00,
覺旅,taipei,4,3,2,3,3,4,https://www.facebook.com/journeykaffe/,25.080535,121.568211,no,yes,no,西湖,,
Modism cafe 士林店,taipei,5,5,4,5,4,5,https://www.facebook.com/Modism.Au.Bread/?ref=settings,25.0944844,121.5262484,no,maybe,yes,,,
銘溢手作咖啡,taipei,5,5,4,4,5,3,https://www.facebook.com/mingyi99/,25.0173686,121.462961,no,maybe,no,板橋站,,
星乃咖啡店HOSHINO COFFEE ,taipei,3,2,2,2,2,3,,25.0520776,121.5210345,,,,,,
勺子雜貨咖啡 Spoongoods & cafe,taipei,5,5,5,5,5,5,https://www.facebook.com/spooncafe/,25.058784,121.552152,no,yes,no,松山機場,週一~六 10:00-21:00        週日10:00-18:00,
Changing Cafe/淺淾,taipei,0,0,0,0,0,0,,25.1145265,121.5180712,,,,,,
TCWJ輕鬆片嗑,taipei,0,0,0,0,0,0,,25.0665769,121.5158608,,,,,,
客美多咖啡 Komeda‘s Coffee（南京建國店）,taipei,0,3,2,4,3,4,,25.0518212,121.5358196,,,,,,
日翼咖啡,taipei,0,0,0,0,0,0,,25.0562149,121.5098263,,,,,,
Vis Cafe 窩是咖啡,taipei,4,3,2,2,2,3,https://www.facebook.com/Vis2013/,25.0705659,121.5189026,no,maybe,yes,圓山,週一到週五07:30~21:00           假日09:00~21:00,
ZABU COFFEE ROASTER,taipei,4,4,3,4,3,5,https://www.facebook.com/zabutianmu/,25.12454,121.532388,no,no,no,"公車站""天母""步1分",,
福璟咖啡(捷運三重站店),taipei,0,0,0,0,0,0,www.fujincoffee.com.tw/,25.0552855,121.4841009,maybe,maybe,no,捷運三重站,,
THE BLACK ROSE CAFE,taipei,5,3,3,3,4,2,https://www.facebook.com/THE-BLACK-ROSE-CAFE-841070409339509/,25.0046495,121.5383785,no,yes,no,,,
TAMED FOX,taipei,5,4.5,2.5,4.5,3,3.5,https://www.facebook.com/tamedfox.cafe/,25.0339984,121.5501139,maybe,maybe,yes,,,
老咖Cafe,taipei,5,4,3,4,3,5,https://www.facebook.com/laokacafe/,24.9548164,121.3538101,,,,,,
蘑菇咖啡MOGU CAFE',taipei,4,4,4,4,3.5,5,https://www.facebook.com/Mogu-Cafe-208320309283071/,25.05455,121.520321,no,yes,yes,中山站4號出口步2分,,
路易莎咖啡 Louisa Coffee 葫洲直營門市,taipei,0,0,0,0,0,0,https://www.facebook.com/LouisaCoffeeMi/,25.0736878,121.6039391,no,no,no,葫洲站,,
喝個咖啡 HUG COFFEE & ROASTER,taipei,0,0,0,0,0,0,https://www.facebook.com/pages/Nashorn/1544200319209055,25.0489145,121.5527765,no,,no,小巨蛋捷運站,,
植萃吧 Énergie de Plante,taipei,0,0,0,0,0,0,,25.0835199,121.5518352,,,,,,
Ariel 愛瑞兒 咖啡、燕窩、生活館,taipei,5,5,5,5,4,5,https://www.facebook.com/arielsuperstore,25.0854079,121.3763994,no,maybe,yes,,09:00~19:00,
AZ Coffee,taipei,0,0,0,0,0,0,,25.0361017,121.4499005,,,,,,
味旅 vojago,taipei,5,4,4,5,4,4,https://www.facebook.com/vojago.coffee/,25.042488,121.5683339,maybe,maybe,no,市政府,,
G'day Coffee,taipei,0,0,0,0,0,0,,25.043358,121.5517601,,,,,,
Stoppage Time 補時,taipei,5,4,4,4,3,4,https://www.facebook.com/stoppagetimecafe/,25.0233292,121.5423678,no,yes,no,科技大樓,,
虎虎咖啡,taipei,0,0,0,0,0,0,,25.014634,121.518006,,,,,,
ERC Cafe 中和春嶺店 阿達阿永咖啡廳 ,taipei,5,5,4,3,3,4,https://www.facebook.com/Dayongcafe2/,24.9893207,121.5099922,no,yes,yes,南勢角,,
ONCE Cafe&Bar,taipei,0,0,0,0,0,0,,25.042325,121.505769,,,,,,
Moonshine Coffee Atelier,taipei,4,4,3,5,5,5,,25.0368616,121.5474803,,,,,,
路易莎咖啡LOUISA COFFEE 永春概念店,taipei,0,4,3,2,4,4,,25.043841,121.575335,,,,,,
Qasim Coffee,taipei,5,4,4.5,5,5,5,https://www.facebook.com/QasimCoffee/,24.9860609,121.4497906,maybe,maybe,yes,海山捷運站,7:00~22:00,
路易莎-瑞光店,taipei,2,5,3,3,4,3,http://www.louisacoffee.com.tw/,25.0786592,121.5704844,,,,,,
LEE cafè手作烘焙咖啡豆,taipei,0,0,0,0,0,0,,25.0253868,121.4945467,,,,,,
ANGEL CAFE,taipei,0,0,0,0,0,0,,25.031076,121.5294009,,,,,,
買咖啡,taipei,5,5,4,3,4,3,https://www.facebook.com/MYblacKCoffee/?fref=ts,25.012174,121.535804,no,yes,yes,,14:00~22:00,
丹提咖啡,taipei,1,2,1,2,3,2,,25.0253339,121.5436728,no,no,no,科技大樓,,
猿田彥珈琲 微風南山店,taipei,0,0,0,0,0,0,,25.0343073,121.5659555,maybe,no,no,,,
浪浪別哭,taipei,0,3,2,0,4,4,https://www.facebook.com/langlangdontcry/,25.0486069,121.520056,yes,maybe,yes,,,
大樹書房,taipei,5,4,5,4,3,4,https://www.facebook.com/sptreehouse/,25.180166,121.429323,no,maybe,no,,實際營業時間可參考FB粉絲頁最新公告,
著咖啡,taipei,0,0,0,0,0,0,,25.0318648,121.5531802,,,,,,
Miuya Cafe 米屋珈琲,taipei,5,5,3.5,4,3,4,https://www.facebook.com/miuyacafe/,25.0328555,121.5505792,no,maybe,no,信義安和,12:30-20:30,
產出The Food,taipei,4,3,3.5,4,4,4.5,https://www.facebook.com/kitchengo/,25.0561461,121.5197945,,,,,,
青又田現烘咖啡專賣店,taipei,0,1,1,4,5,4,https://www.facebook.com/%E9%9D%92%E5%8F%88%E7%94%B0%E7%8F%BE%E7%83%98%E5%92%96%E5%95%A1-148816955516243/,25.031826,121.5183734,no,no,no,,,
Zaki,taipei,5,4,3,4,4,4,https://m.facebook.com/ZAKI.Breakfast/,25.003727,121.5209124,maybe,maybe,yes,,07:00-15:00,
WaWa Land 保平直營店,taipei,5,4,3,5,4,4,https://www.facebook.com/WaWa-Land-%E6%B0%B8%E5%92%8C%E4%BF%9D%E5%B9%B3%E5%BA%97-1659652914277670,25.005219,121.5088395,no,yes,no,,,
初米咖啡 Choose Me Cafe&Meals,taipei,5,4.5,3.5,4.5,3.5,4.5,https://www.facebook.com/ChooseMeCafe/,25.0603209,121.542259,maybe,maybe,no,,無固定公休日,
羅得奧商行。Après la Mousson,taipei,5,5,5,5,3,5,,25.0604967,121.558631,,maybe,no,,,
微幸福咖啡鬆餅,taipei,5,5,5,5,5,5,,25.169518,121.442933,maybe,maybe,no,,,
咖啡實驗室Coffee lab,taipei,5,4,4,4,4,5,https://www.facebook.com/187713631264040/,25.042992,121.528603,no,maybe,yes,"忠孝新生站1號2號出口步5分, 善導寺站6號出口步7分/公車站""忠孝國小""步3分, ''濟南路二段''步5分/YouBike""華山文創園區""站步3分",,
Workis工作是,taipei,5,5,5,5,3,3,https://workis.space,25.023496,121.543826,no,yes,no,科技大樓,通常是10:00-19:00 ，填訂位單比較保險,
野夫咖啡,taipei,4,4,4,5,4,3,https://www.facebook.com/ifreecafe/,25.0800394,121.3791208,no,,,,,
開燈咖啡 Dawn Surf & Co. Cafe,taipei,5,5,5,5,4,5,https://www.facebook.com/dawnsurfcafe,25.0364063,121.5588511,no,yes,no,國父紀念館（走路10分鐘），信義安和（走路10分鐘）,週一公休/二～四：13:00~23:00/五、六：13:00~03:00/日：13:00~22:00,
Hustle Colour,taipei,5,5,5,5,4,5,https://www.facebook.com/hustlecolour/,25.0763976,121.5789716,maybe,maybe,yes,,,
初曼咖啡 first&smile,taipei,4,4.5,3,3,3.5,3.5,https://www.facebook.com/%E5%88%9D%E6%9B%BC%E5%92%96%E5%95%A1-firstsmile-380757918728230/,25.0452739,121.5050167,,maybe,no,"西門站6號出口步6分/公車站""市立中醫醫院""步1分, ""漢口街""步2分, ""峨眉街口(中醫院區)""步3分, ""西門國小""步5分/YouBike""峨眉停車場""站步1分",,
At home 貳,taipei,4.5,5,4.5,5,4,4.5,https://www.facebook.com/pg/espressosyphoncoffee/about/?ref=page_internal,25.0322682,121.5445746,maybe,yes,no,,,
伯朗咖啡館 青年公園店,taipei,0,0,0,0,0,0,,25.0241235,121.5081006,,,,,,
Foliage cafe,taipei,0,0,0,0,0,0,,25.011316,121.466588,,,,,,
咖啡瑪榭通化店,taipei,5,5,4,5,5,4,https://www.facebook.com/KaFeiMaXie/?fref=ts,25.028857,121.5539226,no,yes,no,信義安和/六張犁,07:30-22:00(供餐至20:00),
一滴水咖啡館,taipei,5,5,5,5,3,5,,25.0851318,121.4639318,no,maybe,yes,蘆洲捷運站,週六晚上19:30咖啡分享活動 ,
西雅圖極品咖啡 台大店,taipei,0,0,0,0,0,0,,25.0181319,121.533353,,,,,,
2J Cafe,taipei,5,4,4,4,3,5,https://www.facebook.com/2jcafe/,25.0309538,121.5384719,no,maybe,yes,"大安森林公園站5號出口步6分/公車站""大安國宅""步2分, ""信義建國路口""步5分/YouBike""台北市立圖書館(總館)""站步3分",,
努得世界冠軍咖啡,taipei,0,0,0,0,0,0,,25.0333685,121.5315621,,,,,,
Nichi Nichi 日子咖啡,taipei,4,3,3,4,3,4,https://www.facebook.com/cafenichinichi/,25.0537069,121.5196649,maybe,maybe,no,"中山站4號, 5號出口步2分",,
 柯芬園咖啡館,taipei,4,4,3,4,4,4,https://www.facebook.com/CoventGardenCoffeeShop/,25.051717,121.520166,yes,no,no,中山站,,
野柳咖啡,taipei,5,3,3,5,3,0,,25.2052909,121.689928,no,,,,,
泡咖啡精品咖啡館 PowerCafe,taipei,5,4,4,5,4,4,,25.07033,121.492285,,,,,,
Touching,taipei,5,5,4,5,4,5,,25.0192636,121.5304337,no,yes,no,,,
石尚自然探索屋【小油坑店】,taipei,5,3,3,5,3,0,https://www.facebook.com/shishangSRA/,25.1764289,121.5468419,,,,,,
Single Origin espresso & roast,taipei,0,0,0,0,0,0,,25.0946147,121.4689093,no,no,no,,,
LE COQ 公雞咖啡,taipei,4,4,3,3,3,3,https://www.facebook.com/LeCoqcafe/,25.2502885,121.4677103,yes,no,no,,,
123,taipei,0,0,0,0,0,0,,36.7508424,-95.9659268,,,,,,
Mimi's Cafe米米咖啡,taipei,2,4,3,4,4,4,,25.0158963,121.5315322,,,,,,
和本咖啡,taipei,0,0,0,0,0,0,,25.0264922,121.5134423,,,,,,
山山來茶-民生店,taipei,5,5,5,5,4,4,https://www.facebook.com/shanshancha/,25.056685,121.546555,maybe,yes,no,,,
田納州咖啡坊,taipei,5,4.5,5,5,4.5,5,https://www.facebook.com/coffee.tennessee/,24.9817458,121.449217,maybe,yes,no,捷運海山站,,
KINO KINO CAFE,taipei,5,5,4,5,4,5,https://www.facebook.com/KINOKINOCAFE/,25.0087949,121.4558609,,yes,no,,,
入內咖啡,taipei,5,4,4,5,4,4,https://www.facebook.com/ZoonoCafe/,25.0594612,121.533872,yes,maybe,no,行天宮,11:00 - 17:00,
Reversion_反轉點•咖啡,taipei,5,5,4,5,4.5,4,https://www.facebook.com/ReversionCafe/,25.0192575,121.4213699,no,maybe,no,,10-22,
Patch Cafe 補丁咖啡,taipei,0,0,0,0,0,0,,25.0666155,121.5252508,,,,,,
咖啡學人-老傑克 The Cafeist & Old Jack,taipei,0,3,4,5,5,5,,25.0229196,121.5244442,maybe,maybe,no,古亭,,
孖空間 zi space,taipei,5,5,5,5,5,5,https://www.facebook.com/zispacetw/,25.0708827,121.5159395,no,yes,yes,圓山,12:30 - 21:30 定休日：週二週三,
馬札羅咖啡培,taipei,0,0,0,0,0,0,,25.059519,121.558078,,,,,,
KiOSK,taipei,4,3,3,4,4,5,https://www.facebook.com/KIOSKtw/,25.0462835,121.5314104,no,maybe,no,忠孝新生,,
路易莎咖啡 LOUISA COFFEE (輔大概念店),taipei,0,0,0,0,0,0,,25.0303935,121.4346794,,,,,,
狗熊咖啡店,taipei,0,0,0,0,0,0,,25.0819613,121.5702395,,,,,,
Moi Cafe,taipei,0,0,0,0,0,0,,25.049308,121.5171935,maybe,no,no,,,
路邊的卡夫卡,taipei,4.5,4.5,3,4,3.5,4.5,https://www.facebook.com/luband.cafe/,25.1702364,121.4472099,no,yes,yes,,,
小林珈琲店,taipei,1,5,5,5,5,4.5,https://m.facebook.com/linscoffee/?locale2=zh_TW,25.0633208,121.5435589,no,no,no,,,
孵咖啡-孵咖啡洋行,taipei,0,4,4,5,3,5,https://m.facebook.com/fucoffeeweb/,25.0620711,121.5091574,,no,no,,,
安納塔夏,taipei,5,5,5,5,5,5,,25.0797395,121.5827252,maybe,yes,no,,,
SUSU Coffee蘇蘇咖啡,taipei,4.5,3.5,4,4.5,3.5,4,,25.045495,121.5871711,no,maybe,no,,,
虎記商行,taipei,1,4,4,5,3,4,https://www.facebook.com/tigerdrinks/,25.031921,121.519413,no,no,no,中正紀念堂,12:00～21:30,
 亞姆貝妮 Family Café,taipei,5,3,3,5,4,5,https://www.facebook.com/yarmbeini/,25.0537812,121.5495031,no,maybe,,,,
TapLife Cafe & Studio,taipei,4,5,5,4,4,5,https://www.facebook.com/taplifecafe/,25.037717,121.574955,no,yes,yes,永春站,13:00 - 22:00,
古8咖啡,taipei,0,0,0,0,0,0,,25.027053,121.5213075,,no,no,,,
公園咖啡 Le Park,taipei,4,4,4,4,3,4,https://www.facebook.com/Le-park-cafe-%E5%85%AC%E5%9C%92%E5%92%96%E5%95%A1%E9%A4%A8-89109097845/,25.053851,121.5420016,,yes,no,南京復興站1號出口步1分,,
北風社,taipei,4,1,4,5,4,5,https://www.facebook.com/BeiFongShe/,25.0552544,121.5201498,,maybe,no,,,
SweetWater,taipei,5,4,3,4,5,4,https://www.facebook.com/charmeliving/,25.058632,121.558036,no,no,no,,,
大山咖啡店,taipei,4.5,3.5,4,4.5,4,4.5,,25.027615,121.566793,no,yes,no,,,
LN.180,taipei,0,4,2,3,3,4,https://www.facebook.com/180ICEBAR/,25.072068,121.53839,maybe,maybe,yes,,,
海邊的卡夫卡 Kafka by the Sea,taipei,4,5,4,4,3,5,https://www.facebook.com/kafka.republic/,25.017213,121.531441,no,yes,yes,"公館站1號出口步6分, 台電大樓站2號出口步7分/公車站""台電大樓""步1分/YouBike""羅斯福新生南路口""站步5分, ''捷運台電大樓站(2號出口)''步7分",,
拎咖啡,taipei,5,5,4,4,4,3,,25.0918952,121.4728844,,,,,,
Taste Cafe,taipei,5,4.5,4.5,4.5,4,5,,25.0673961,121.5253412,,no,,,,
咖啡老度CAFELADOO,taipei,0,0,0,0,0,0,,25.1342879,121.820556,,,,,,
共楽,taipei,5,3,2,2,2,3,https://www.facebook.com/gunglok/,25.0560244,121.5196056,,,,中山,,
M式烘豆所咖啡館,taipei,5,5,5,5,5,5,http://site-m-roastery.strikingly.com/,24.9990218,121.4972157,no,maybe,yes,景安站下車,粉絲業不定期更新活動,
馬汀咖啡館,taipei,0,0,0,0,0,0,,25.0348294,121.5459212,,no,,,,
R9 cafe (百花台),taipei,1,5,4,4,3,4,,25.0549046,121.5203587,,,,,,
薄荷夜 Peppermint Night Cafe,taipei,4.5,4,4,5,3,4,,25.021013,121.526927,,maybe,no,,,
James House,taipei,4.5,5,5,4,3,4,https://www.facebook.com/jameshouse/,25.034697,121.552982,no,yes,yes,"信義安和站1號出口步2分/公車站""捷運信義安和站(安和)""步1分, ''信義通化街口''步4分/YouBike""捷運信義安和站(1號出口)""站步3分, ""捷運信義安和站""站步4分",,
新銳咖啡台北天母店,taipei,5,5,5,4,4,4,,25.1182243,121.5321193,no,no,no,,,
光景 SCENE SELECT,taipei,2,4.5,5,5,3,5,https://www.facebook.com/scene.tw,25.053223,121.552365,,,no,台北小巨蛋站,,
拾米屋,taipei,4,4,3,4,3,4,https://www.facebook.com/ShemeHouse/,25.136091,121.499007,maybe,no,yes,北投/新北投,12:00~20:30,
仙笛咖啡,taipei,4,5,4,3,5,2.5,https://www.facebook.com/cendycoffe/,25.0825395,121.5177931,no,no,no,,每週二到每週日 早上10：30～20：30,
貓妝自家烘焙咖啡館,taipei,5,5,4,4,4,4,https://www.facebook.com/maskcatcafe.25500561/,25.050192,121.5196987,maybe,yes,no,"台北車站步3分, 中山站1號出口步3分/YouBike""台北轉運站""站步4分",,
 神農市場MAJI FOOD & DELI,taipei,0,4,3,4,4,4,,25.0703276,121.5217539,,,,,,
Our time Cafe Resturant時光・我們的,taipei,5,5,5,5,5,5,https://www.facebook.com/OurTimeCafe/,25.0541345,121.5517354,no,maybe,no,,,
後站咖啡 Rear Station Café,taipei,0,0,0,0,0,0,,25.0505564,121.5137985,,,,,,
1+1 Together Republic Cafe,taipei,5,5,5,4,4,4,https://www.facebook.com/1plus1.Together.Republic/,25.053919,121.521799,no,yes,no,中山,"週一至周四 12:00-21:30                           周五 12:00-22:00
週六11:30-22:30                                            週日11:30-21:30
週二公休",
晴空巷,taipei,4.5,4,3,4,4,4,https://www.facebook.com/narikucafe,25.05967,121.561345,no,maybe,no,no,8:30 - 21:00,
苒冉小時光,taipei,5,5,4,4,3,5,https://www.facebook.com/ranran2019,25.0556703,121.6068883,maybe,maybe,no,,不定時公休 詳見ＦＢ,
聊國咖啡烘焙館,taipei,1,3,1.5,5,4,3.5,https://www.facebook.com/coffeeChatcountry/,25.058537,121.490131,maybe,no,no,,,
樹男咖啡。TreemanCafe,taipei,4,4.5,4,4.5,3.5,3.5,https://www.facebook.com/TreemanCoffee/,25.1375666,121.4621245,maybe,,yes,"竹圍站1號出口步5分/公車站""竹圍活動中心""""公九公園""步2分, ""捷運竹圍站""步4分/YouBike""竹圍公園""站步2分, ""捷運竹圍站""站步4分",,
Oasis Coffee Roasters,taipei,5,3,4,5,4,4,,25.0340477,121.5517744,,maybe,no,,,
Partik Coffee  &Roaster,taipei,0,0,0,0,0,0,https://www.facebook.com/partikcoffee/,25.0046381,121.4631416,,,,府中站,週一僅賣豆＆外帶，六日會有外出市集活動以FB公告為準。,
莎蜜coffee民生西路店,taipei,0,0,0,0,0,0,,25.057179,121.517884,,,,,,
等一個人咖啡Cafe.Waiting.Love 淡水店,taipei,0,5,3,5,4,5,https://www.facebook.com/tsfish/,25.1812382,121.4403279,no,no,yes,,,
貝克宅 Roasting House - Beckhome Roasting House,taipei,0,0,0,0,0,0,,25.0527797,121.539189,no,maybe,no,松江南京站,,
慕欐爾咖啡餐館,taipei,5,4,5,5,3.5,4,https://www.facebook.com/MLRcafe22368896/,24.9876274,121.5519686,no,maybe,no,,,
六丁目cafe,taipei,5,3,4,4,4,4,https://www.facebook.com/rokucyoumecafe/,25.0583038,121.56095,no,maybe,no,"南京三民站1號出口步14分/公車站""民生社區活動中心""步2分, ""三民路""步4分/YouBike""民生立體停車場""站步2分, ""民生活動中心""站步3分",,
HEY CAFE,taipei,0,0,0,0,0,0,,25.048611,121.52236,,,,,,
漫拾,taipei,5,3,4,5,4,5,https://www.facebook.com/strollhygge/,25.052224,121.51719,no,yes,,,,
 和茗甘味處,taipei,4,3,2,3,3,3,https://www.facebook.com/myowacafe/,25.029831,121.529347,maybe,,no,,,
阿特思咖啡,taipei,4,5,5,5,5,5,https://www.facebook.com/artscafein/,25.04787,121.556141,no,no,yes,,,
雨。一人 Single Rain Casa de Café y Té,taipei,0,0,0,0,0,0,https://www.facebook.com/Singleraincoffee/,25.0360439,121.5355902,maybe,no,no,,,
 象牙紅,taipei,4,3,4,3,2,2,,25.0548525,121.5232423,,,,,,
成真咖啡 新北環球板車店,taipei,0,0,0,0,0,0,,25.01449,121.46384,,,,,,
剛好cafe Ganghao cafe,taipei,0,0,0,0,0,0,,25.133587,121.498268,,,,,,
C2 Café C'est la vie,taipei,0,0,0,0,0,0,,25.0404581,121.5477504,,,,,,
擺渡咖啡,taipei,5,4.5,3,5,5,3.5,https://www.facebook.com/baidocafe/,25.059521,121.511565,no,maybe,no,,,
聞豆奇,taipei,5,5,4,4,4,4,https://www.facebook.com/CAFFE.V711/,25.028009,121.565603,no,maybe,no,"台北101/世貿站3號出口步9分/公車站''信義國中(莊敬)''步1分/YouBike""台北市災害應變中心""站步1分",,
Picnic 野餐咖啡,taipei,5,4,4,4,4,4,https://www.facebook.com/picnicafe/,25.0203599,121.533063,no,yes,yes,"台電大樓站2號出口步7分, 公館站3號出口步9分/公車站""臺大綜合體育館""步3分, ""溫州街口""""新民國小""步4分, ""台電大樓""步6分/YouBike""辛亥新生路口""站步5分, ""羅斯福新生南路口""站步7分, ""捷運台電大樓站(2號出口)""站步8分",,
4MANO CAFFÉ X classic,taipei,0,0,0,0,0,0,,25.0541778,121.524244,,,,,,
Java Bird Coffee 禾雀咖啡工作室,taipei,0,5,5,5,4,5,https://www.facebook.com/JavaBirdCoffee/,25.0259532,121.5527898,,,no,,,
太陽咖啡,taipei,0,0,0,0,0,0,,25.1229002,121.5318547,no,maybe,no,,,
坐坐咖啡,taipei,4,4,4,4,4,4,https://www.facebook.com/zuozuocafe/,25.050701,121.5205655,maybe,,no,中山,,
艾格爾咖啡,taipei,0,0,0,0,0,0,艾格爾咖啡 i Girl Coffee,25.0319502,121.4685337,no,maybe,no,,,
圖貝塔極品咖啡,taipei,5,5,5,5,4,5,https://www.facebook.com/trombettacaffe.family/,25.0222695,121.5304376,no,maybe,no,,改採預約制，人多才開,
馬克老爹天母門市,taipei,0,0,0,0,0,0,,25.1170501,121.5333974,,,,,,
藍色微光 One Earth Café,taipei,5,4,3,3.5,4,4,https://www.facebook.com/pg/onearthcafe/about/?ref=page_internal,25.0297393,121.4689321,maybe,maybe,yes,"江子翠站1號出口步5分//公車站''江翠國中''步5分/YouBike""江翠國中""站步2分",,
咖啡原味,taipei,0,0,0,0,0,0,https://www.facebook.com/antonblackcoffee/,25.0467204,121.5416156,,yes,no,,,
KOKU café 榖珈琲,taipei,0,0,0,0,0,0,,25.036374,121.5464474,,,,,,
PIQUE NIQUE Cafe 野餐咖啡館,taipei,4.5,4,4,4,4,5,https://www.facebook.com/PIQUENIQUE2015/,25.137795,121.4846265,maybe,maybe,no,復興崗站1號出口步1分,,
楓露find the life kitchen,taipei,4,4,3,4,4,5,https://www.facebook.com/findalifekitchen/,25.0517519,121.5372945,no,yes,no,松江南京站,11:30~21:30,
cafe wien,taipei,5,4,5,5,4,5,https://www.facebook.com/cafewienTPE/,25.064213,121.519351,no,yes,no,民權西路,,
PAPER ST. Coffee Company,taipei,4,3,4,4,4,4,https://www.facebook.com/paperxstreet/?fref=ts,25.043601,121.530227,no,maybe,no,忠孝新生,10:00-20:00 無休,
瑪黑家居 x P&T柏林茶館 中山店,taipei,0,0,0,0,0,0,,25.0541854,121.5215294,,,no,中山站,,
